294256679,18.5,34265,73877,9634949,5193975,
294613477,18.4,34265,73796,9635522,5191907,
294970213,18.4,34265,73730,9633720,5192911,
295326996,18.4,34265,73641,9638768,5189487,
295683685,18.4,34265,74015,9638324,5192248,
296567455,18.4,34265,74309,9637058,5192703,
296924346,18.4,34265,74024,9633779,5189973,
297281145,18.4,34265,73931,9641652,5190989,
297637896,18.4,34265,73744,9637669,5192467,
297994695,18.4,34265,73777,9632717,5194306,
298988512,18.3,34264,74221,9637151,5195375,
299345247,18.3,34264,74003,9635441,5190860,
299701952,18.4,34264,73757,9635480,5196809,
300225923,18.3,34260,73900,9632767,5185469,
300749816,18.2,34263,73516,9629841,5182047,
301602477,17.1,34275,71027,9620484,5152461,
302028792,16.5,34319,73464,9639410,5209463,
302420559,15.9,34337,73112,9637825,5216658,
302746046,15.2,34355,72685,9634233,5223597,
303370955,14.3,34394,73274,9641834,5252852,
304324351,13.1,34419,71246,9634936,5232358,
304883119,12.5,34462,74412,9650351,5285432,
305239980,12.1,34470,72646,9650366,5280942,
305565513,11.7,34481,73324,9653834,5289572,
305891030,11.4,34492,73587,9654528,5298837,
306840738,10.7,34503,72263,9644807,5284437,
307166239,10.6,34522,73638,9657338,5315575,
307655319,10.4,34528,73353,9653303,5308439,
308078274,10.1,34534,73548,9657294,5314625,
308501245,9.9,34540,73837,9655552,5322618,
309517125,9.6,34547,73408,9652564,5317054,
309842595,9.5,34554,73985,9656654,5328459,
310199315,9.4,34554,73961,9658260,5325508,
310622177,9.4,34560,73954,9659384,5329305,
310979069,9.2,34560,73441,9656885,5326036,
311940949,9.1,34558,73459,9653294,5321579,
312398560,9,34565,73739,9660907,5330546,
312755421,9,34565,74004,9653495,5328910,
313112236,9,34565,73529,9658834,5325280,
313468941,9,34565,73895,9654593,5323793,
314419087,8.9,34571,74346,9657918,5335981,
314908229,8.8,34565,73514,9654849,5323708,
315397325,8.8,34571,73617,9663626,5332768,
315753890,8.8,34571,74369,9656718,5338118,
316110782,8.7,34571,73953,9656813,5336392,
316994178,8.7,34571,74454,9656063,5335462,
317350992,8.7,34571,74194,9658010,5341708,
317707728,8.7,34571,74226,9659394,5336783,
318064527,8.7,34571,74689,9657857,5342284,
318421185,8.7,34571,74457,9665326,5339433,
319313753,8.7,34571,73954,9664653,5337606,
319670442,8.6,34571,74287,9657810,5341394,
320027162,8.7,34571,74108,9658791,5341902,
320418758,8.7,34562,73451,9656706,5324180,
320775650,8.6,34567,73653,9659075,5330388,
321760156,8.6,34568,74096,9657218,5339703,
322116814,8.7,34568,74233,9653525,5344919,
322508253,8.9,34560,74221,9662326,5344470,
322833693,9.4,34550,74667,9664198,5346376,
323159132,9.7,34535,74297,9663984,5345389,
324020715,11.1,34519,78131,9678140,5390551,
324381029,11.7,34467,74382,9660448,5316979,
324904954,12.5,34441,74686,9658379,5305263,
325296706,13.1,34419,74953,9662917,5294323,
326353321,14.4,34372,74742,9651802,5273395,
327316249,15.3,34354,76231,9655923,5289327,
327774063,15.7,34323,74546,9643767,5245446,
328099550,15.9,34313,74121,9641245,5233898,
328456348,16.2,34308,74321,9644840,5235625,
328813131,16.5,34300,74843,9645077,5234096,
329696606,16.9,34289,74556,9643761,5229253,
330185795,17.1,34276,74049,9636666,5215765,
330542454,17.2,34276,74702,9640134,5220543,
330868034,17.3,34265,73618,9634118,5203829,
331224801,17.4,34265,74583,9637275,5211449,
332117432,17.6,34265,74564,9639142,5218201,
332442996,17.7,34257,73955,9640323,5201437,
332799795,17.8,34257,74153,9635946,5209487,
333156625,17.8,34257,74521,9635201,5209254,
333513424,17.9,34251,73952,9636341,5198206,
334396820,18,34251,74923,9641808,5208305,
334819822,18.1,34246,73733,9633442,5197207,
335176652,18.1,34246,73776,9630577,5197744,
335533467,18.1,34246,73731,9633227,5198529,
335890219,18.1,34246,74402,9634901,5200921,
336773568,18.2,34246,74312,9638924,5204046,
337130383,18.2,34246,74771,9637317,5203115,
337588182,18.1,34237,73649,9626066,5186071,
338011091,18.2,34242,73342,9633439,5193382,
338367796,18.2,34242,73695,9633578,5190320,
339260302,18.3,34242,73806,9633770,5193012,
339617163,18.2,34242,73954,9634074,5189534,
339973915,18.3,34242,73811,9631279,5191657,
340330558,18.3,34242,74606,9633271,5190114,
340687310,18.2,34242,73827,9635029,5195716,
341570909,18.4,34242,73694,9631555,5196023,
341927676,18.3,34242,73974,9631451,5191983,
342284506,18.3,34242,73976,9632943,5194308,
342641259,18.3,34242,74386,9634140,5195046,
342998089,18.4,34242,74103,9636942,5191405,
343881501,18.4,34242,74092,9637196,5197954,
344238190,18.3,34242,73498,9633571,5195670,
344595067,18.4,34242,73976,9633958,5191080,
344951756,18.3,34242,74492,9630156,5191265,
345308649,18.4,34242,73961,9633886,5190698,
346201233,18.3,34242,73508,9633471,5194769,
346558047,18.4,34242,74041,9631377,5192448,
346914799,18.4,34242,74006,9637140,5192033,
347271582,18.3,34242,73689,9632591,5193777,
347697991,18.4,34241,73988,9633921,5193592,
348581402,18.4,34241,74417,9634479,5193923,
348938154,18.3,34241,74041,9636594,5191709,
349294875,18.4,34241,73460,9635012,5191147,
349651736,18.4,34241,73536,9632326,5190372,
350008566,18.4,34241,74137,9633466,5190933,
350901697,18.4,34241,73891,9629773,5191266,
351258464,18.4,34241,73908,9638157,5192667,
351615263,18.4,34241,73672,9634597,5192214,
351972062,18.3,34241,73809,9631518,5191787,
352328814,18.4,34241,73873,9634108,5192057,
353222070,18.3,34241,73907,9629661,5192004,
353578696,18.4,34241,73257,9630592,5189042,
353935370,18.3,34241,74312,9629881,5189648,
354393107,18.2,34243,73921,9635094,5193152,
354749906,18.4,34243,73757,9634457,5191149,
355633162,18.4,34243,74260,9632901,5192730,
355989820,18.3,34243,73481,9639212,5193913,
356346681,18.4,34243,73641,9631225,5192478,
356703527,18.4,34243,74199,9632488,5193471,
357060342,18.4,34243,73809,9630392,5194345,
357943925,18.4,34243,73978,9630219,5189350,
358300661,18.4,34243,74137,9634890,5195660,
358657367,18.4,34243,73929,9629905,5194193,
359014166,18.4,34243,74238,9631464,5194302,
359371043,18.3,34243,74251,9633198,5191868,
360263970,18.4,34243,73792,9634761,5194776,
360620769,18.4,34243,73679,9631301,5194525,
360977661,18.4,34243,73771,9632490,5189474,
361334570,18.4,34243,74142,9631072,5191856,
361691447,18.4,34243,73840,9633311,5193114,
362574843,18.3,34243,73902,9631173,5191582,
362931626,18.3,34243,74302,9632274,5194148,
363288425,18.4,34243,73813,9636909,5192139,
363645052,18.3,34243,74272,9628690,5196241,
364001929,18.3,34243,73583,9632709,5192321,
364885341,18.3,34243,74077,9631463,5194596,
365242061,18.4,34243,73696,9632781,5191058,
365598797,18.4,34243,74017,9636178,5195571,
366021831,18.4,34237,73068,9629776,5187480,
366479693,18.4,34245,74353,9629211,5198940,
367362918,18.4,34245,74277,9639127,5200705,
367688450,18.6,34233,73875,9629533,5179535,
368045140,18.6,34233,73919,9633904,5188685,
368402017,18.7,34233,74042,9634319,5187171,
368758879,18.8,34233,74469,9634800,5192692,
369652119,18.9,34227,74618,9633923,5191774,
370009042,19.1,34221,74536,9631791,5183680,
370432123,19.2,34216,73866,9627660,5180279,
370788906,19.2,34216,74413,9633108,5185266,
371180487,19.4,34208,74471,9629907,5172082,
372064165,19.7,34202,74453,9634680,5179954,
372389635,19.9,34194,74359,9626138,5167011,
372746418,19.9,34194,74537,9625292,5174168,
373169467,20.1,34187,74585,9626951,5170361,
373494922,20.2,34179,74160,9623339,5156723,
374378600,20.6,34179,74980,9627293,5174032,
374704133,20.7,34165,74475,9624502,5154977,
375061072,20.9,34158,74433,9620897,5149401,
375417809,21,34152,74188,9622018,5144411,
375774670,21.2,34152,74264,9620057,5143502,
376658504,21.6,34146,74576,9627916,5144464,
376983959,21.7,34136,74493,9621156,5141289,
377309445,21.8,34128,74071,9618880,5126685,
377666385,21.9,34128,73860,9620862,5133902,
378089434,22.1,34121,73908,9620452,5129310,
379039050,22.6,34115,74808,9616755,5129262,
379395864,22.7,34106,74698,9619751,5122893,
379752710,22.9,34099,73192,9614241,5109309,
380109446,23.1,34099,74845,9616371,5115549,
380434948,23.2,34089,73673,9612655,5104303,
381460299,23.6,34083,74619,9616019,5109708,
381817222,23.7,34074,73918,9610469,5096800,
382174021,23.9,34074,74217,9615454,5102809,
382499507,24,34066,74286,9609916,5086704,
382856385,24.2,34066,74331,9612491,5091000,
383740438,24.6,34058,74858,9607141,5088248,
384097283,24.7,34051,73710,9609104,5076545,
384454160,24.9,34051,74989,9612857,5084826,
384943382,25.1,34040,74045,9605655,5071171,
385300196,25.2,34040,74689,9611565,5079989,
386259781,25.6,34032,74426,9609897,5073536,
386585314,25.7,34024,73697,9610784,5061395,
386976722,25.9,34016,72987,9600575,5048723,
387333646,26,34016,73946,9600135,5056665,
387690430,26.2,34016,73796,9603809,5061901,
388583842,26.4,34011,74574,9603252,5061066,
389173767,26.6,34009,74153,9605573,5056943,
389666348,26.6,34009,74301,9607640,5053712,
389991834,26.6,34002,73414,9598980,5037971,
390547072,26.6,34005,74150,9599510,5047837,
391430375,26.6,34005,73460,9603767,5038538,
391755955,26.4,34014,74570,9601107,5056958,
392112785,26.4,34014,74256,9606881,5054855,
392469537,26.3,34014,73459,9598824,5050727,
392826196,26.2,34014,73653,9596455,5045769,
393688030,26,34021,73814,9598481,5047784,
394013563,25.9,34030,74085,9607112,5060642,
394370455,25.9,34030,73728,9602248,5061081,
394727364,25.7,34039,74075,9608235,5072280,
395084257,25.6,34039,73294,9610365,5063846,
395968044,25.2,34039,72782,9605406,5052213,
396293483,25.2,34054,74025,9606032,5073299,
396650282,25,34054,73739,9603894,5069809,
397139473,24.9,34064,74628,9607537,5079277,
397496334,24.7,34064,73822,9602967,5078997,
398380075,24.4,34071,73170,9607460,5076928,
398705545,24.2,34083,74290,9615355,5089474,
399062376,24.1,34083,73709,9607689,5086925,
399485425,23.9,34090,73341,9613322,5094934,
399974600,23.7,34096,73528,9615452,5099045,
400867060,23.4,34096,72885,9608145,5082276,
401192530,23.2,34111,73854,9615491,5107927,
401681689,23,34116,73246,9612737,5110140,
402038520,22.9,34116,73027,9612462,5102124,
402363913,22.7,34124,73660,9613145,5113843,
403247529,22.4,34129,72617,9614098,5103614,
403573030,22.2,34140,73744,9618624,5124655,
403995955,22.2,34145,74046,9620781,5125599,
404352863,22,34151,73513,9619274,5129435,
404709772,21.8,34159,74445,9623496,5144790,
405593075,21.4,34159,73279,9617837,5128283,
405949952,21.3,34168,73622,9622108,5136686,
406439065,21.1,34174,73177,9622732,5138023,
407029147,20.9,34188,73909,9627268,5152178,
407385899,20.7,34188,73822,9628514,5145421,
408313672,20.3,34199,73663,9623585,5150586,
408670549,20.2,34208,73631,9626908,5165165,
409027348,20,34208,73170,9623803,5154378,
409352741,19.9,34215,73822,9626832,5165019,
409810510,19.7,34225,73294,9623742,5174611,
410769736,19.2,34231,73704,9625102,5171550,
411126659,19.1,34239,73802,9629043,5181904,
411615835,18.9,34247,73976,9633012,5185726,
411972650,18.7,34247,72910,9630912,5175258,
412329512,18.5,34254,73329,9630767,5185114,
413223222,18.1,34259,72868,9623077,5173495,
413548739,18,34279,73706,9640674,5213656,
413905585,17.8,34279,73621,9634312,5202742,
414328541,17.6,34284,73552,9635701,5206829,
414817701,17.4,34289,73281,9636188,5199352,
415701583,17,34294,72676,9634310,5203393,
416322915,16.8,34314,73386,9636424,5220972,
416679667,16.6,34314,73097,9632846,5210989,
417036623,16.4,34320,73792,9635065,5219229,
417393657,16.3,34329,73816,9643625,5225905,
418409415,15.9,34334,72701,9638714,5219995,
418734869,15.7,34349,73982,9645154,5239077,
419091606,15.6,34349,73280,9641307,5236470,
419448437,15.3,34355,73459,9641301,5236926,
419805330,15.2,34360,73384,9640221,5240052,
420689369,14.9,34366,72772,9641124,5233663,
421014808,14.6,34377,73882,9644476,5247016,
421371732,14.5,34385,73916,9645246,5255654,
421728579,14.5,34393,73730,9644875,5267422,
422085331,14.1,34393,73231,9641233,5258910,
422968901,13.8,34399,72724,9637970,5248864,
423360591,13.7,34412,73944,9650112,5269789,
423717390,13.5,34412,73583,9642097,5262804,
424140519,13.2,34424,73897,9647446,5279042,
424497303,13.1,34424,73718,9649561,5269237,
425415638,12.7,34434,73158,9646679,5267479,
425873438,12.6,34448,74078,9650440,5286878,
426362473,12.3,34454,73927,9653808,5290396,
426754054,12.1,34462,73614,9650084,5293200,
427110853,12,34462,72883,9656148,5286143,
427994501,11.5,34468,72475,9643451,5275158,
428320065,11.4,34484,74200,9650811,5302082,
428676865,11.2,34484,73421,9649411,5293461,
429033789,11.1,34491,74558,9650460,5304283,
429390480,10.9,34491,73868,9647607,5294357,
430274190,10.7,34496,73426,9646125,5296729,
430669286,10.8,34506,74726,9658815,5328235,
430994695,11.1,34491,73906,9657177,5319791,
431320182,11.5,34483,74415,9652916,5316745,
431645653,11.9,34470,74777,9658494,5315615,
432598786,13.1,34449,76890,9666504,5342019,
432924256,13.4,34410,74666,9647656,5286061,
433249634,13.9,34395,75120,9648509,5278598,
433575074,14.2,34381,74947,9646543,5268403,
433900560,14.7,34371,75140,9644923,5265516,
434819130,15.4,34353,75876,9646528,5272189,
435144648,15.7,34332,74863,9640496,5246282,
435470166,15.9,34319,74331,9642293,5235660,
435827043,16.2,34314,74288,9639802,5233438,
436417204,16.5,34294,73935,9633664,5212317,
437301085,17,34294,75156,9643796,5238677,
437692838,17.1,34281,74293,9634455,5214298,
438181825,17.2,34276,74273,9636768,5212995,
438771705,17.4,34271,74535,9634582,5214569,
439128535,17.6,34264,73994,9632783,5201257,
440021605,17.7,34264,74559,9634726,5213474,
440378465,17.8,34257,73832,9632223,5198121,
440735187,17.8,34257,74503,9632846,5204219,
441092017,17.9,34257,74366,9634878,5207300,
441581083,17.9,34251,74269,9634970,5197464,
442473777,18.1,34251,73814,9633339,5200837,
442830513,18.1,34251,74660,9634965,5202706,
443187359,18.1,34251,74523,9631115,5204879,
443676424,18.2,34245,73863,9627631,5193922,
444033036,18.2,34245,73685,9631558,5190750,
444916480,18.2,34245,74052,9626662,5194542,
445273356,18.2,34245,73733,9629731,5196619,
445630077,18.2,34245,74351,9632583,5191224,
445986877,18.2,34245,73947,9627764,5195045,
446343723,18.3,34245,73622,9626984,5194121,
447236494,18.3,34245,74250,9628917,5198062,
447760372,18.2,34244,74334,9629428,5194245,
448117077,18.3,34244,73512,9630895,5198172,
448473861,18.3,34244,74818,9632127,5196379,
448830597,18.2,34244,74154,9629255,5194782,
449925324,18.3,34238,73901,9629227,5185344,
450282075,18.4,34238,73484,9629003,5187983,
450638858,18.2,34238,73333,9626780,5184133,
450995579,18.4,34238,73848,9632665,5184566,
451352378,18.4,34238,73672,9629256,5182439,
452270822,18.7,34240,75054,9643374,5216602,
452662558,19.3,34216,74625,9632657,5196777,
452988107,19.9,34200,74243,9632991,5182329,
453578189,20.7,34172,74723,9631366,5174057,
453903582,21.2,34151,74664,9626600,5151952,
454755650,22.6,34135,77273,9636576,5183176,
455147417,23.1,34089,74498,9614761,5106565,
455605170,23.6,34072,73923,9611535,5095662,
456062876,24.1,34059,74713,9612171,5092701,
456388284,24.4,34051,74040,9612840,5086593,
457372635,25.3,34035,74948,9610878,5083807,
457861825,25.6,34018,74065,9604000,5062540,
458218499,25.8,34018,74655,9607646,5066112,
458543938,26,34005,73819,9597889,5043889,
458900769,26.2,34005,73746,9604022,5051968,
459784587,26.5,34005,74658,9603502,5059355,
460110042,26.6,33994,73823,9599047,5040457,
460466903,26.7,33994,74515,9600438,5045036,
460955969,26.9,33989,73713,9601674,5039470,
461445222,27.1,33990,73973,9598054,5036261,
462328728,27.2,33990,74284,9595965,5043638,
462685542,27.2,33990,74509,9602253,5045569,
463042466,27.2,33990,74308,9599875,5042340,
463434000,27.4,33983,73732,9597321,5028039,
463790814,27.4,33983,73735,9601395,5028939,
464674476,27.4,33988,74491,9599976,5039916,
465031181,27.5,33988,73838,9600864,5039355,
465388027,27.4,33988,74009,9602168,5034737,
465744732,27.5,33988,73968,9597801,5034584,
466101578,27.5,33988,74019,9600305,5034929,
466985334,27.6,33988,73717,9598418,5034423,
467342101,27.6,33988,74042,9603031,5033109,
467831291,27.7,33988,74269,9597315,5033019,
468188012,27.6,33988,74208,9602505,5032055,
468544764,27.7,33988,73878,9600467,5032593,
469438270,27.6,33988,73452,9601526,5032144,
469795022,27.6,33988,73636,9597206,5028993,
470151946,27.6,33988,73528,9596351,5027065,
470508698,27.6,33988,73700,9594994,5028607,
470865637,27.7,33988,73874,9594819,5028347,
472013739,27.6,33986,73250,9593901,5019732,
472436788,27.7,33993,74120,9603225,5037771,
472793665,27.7,33993,74327,9599697,5031868,
473150573,27.7,33993,74233,9598943,5028070,
473507341,27.6,33993,73507,9594686,5029962,
474466036,26.4,33999,71499,9577127,4990590,
474791444,25.9,34032,72424,9594715,5041159,
475350182,25,34059,72429,9597581,5056077,
475675653,24.6,34075,73389,9608866,5066944,
476067250,24,34095,73429,9607881,5085997,
477020256,22.6,34115,71073,9600073,5060652,
477478024,22.1,34153,73278,9618612,5118878,
478068106,21.5,34173,73785,9621115,5133677,
478491156,21.2,34186,73612,9621415,5138988,
478816595,20.9,34197,74115,9618595,5152428,
479899055,20.2,34208,72945,9617197,5139794,
480224510,19.9,34220,73580,9627627,5160399,
480581356,19.8,34227,73860,9628488,5166087,
480938201,19.7,34227,73474,9621886,5157911,
481295110,19.6,34234,73471,9624268,5171298,
482188584,19.2,34242,73158,9627142,5170213,
482545508,19.1,34250,73962,9630145,5186083,
482902291,19.1,34250,74134,9626231,5180238,
483259153,19,34250,73680,9629158,5179677,
483616124,18.9,34255,73907,9630401,5184897,
484499286,18.7,34255,74080,9625702,5183311,
484856100,18.7,34255,73818,9626639,5179792,
485212961,18.7,34255,73284,9630121,5180743,
485569682,18.6,34255,73201,9625321,5180367,
485926622,18.6,34261,73828,9630541,5187804,
486810143,18.6,34261,73257,9633290,5187083,
487166817,18.5,34261,73772,9633384,5191671,
487523584,18.5,34261,73572,9630688,5193669,
487880383,18.4,34261,73881,9625776,5191404,
488237167,18.5,34261,73983,9633517,5188299,
489120767,18.5,34261,73478,9630831,5188324,
489477580,18.4,34261,74091,9628319,5189003,
489834317,18.4,34261,74094,9632565,5189092,
490191163,18.5,34261,73701,9629069,5188033,
490547993,18.4,34261,73774,9622510,5188714,
491431765,18.4,34261,73778,9628032,5187714,
491788532,18.4,34261,73558,9629048,5192975,
492145362,18.4,34261,73691,9627452,5186193,
492502021,18.4,34261,73703,9632545,5191058,
492858788,18.4,34261,74094,9625827,5187850,
493742825,18.4,34261,73758,9623791,5194546,
494099608,18.4,34261,73594,9627591,5191697,
494456267,18.4,34261,74177,9632832,5193379,
494813144,18.3,34261,73534,9627563,5190678,
495169849,18.1,34261,73286,9625780,5180679,
496053669,17.2,34268,70210,9607041,5140385,
496845611,15.8,34339,72948,9625202,5216470,
497272005,15.1,34362,73193,9633007,5230340,
497663726,14.6,34384,73412,9638462,5246073,
498187699,13.7,34406,73536,9636981,5242089,
499039893,12.6,34426,71016,9627941,5230129,
499365394,12.3,34460,73299,9640234,5279434,
499854569,11.9,34476,73316,9641134,5288383,
500180040,11.6,34486,73836,9648198,5288964,
500505589,11.4,34494,73490,9644034,5295366,
501389565,10.7,34502,71828,9638077,5279474,
501913489,10.4,34526,73866,9645240,5313664,
502371148,10.2,34533,74127,9646439,5312292,
502728088,10,34538,74098,9648424,5320768,
503084934,9.8,34538,73663,9644483,5310158,
503968550,9.6,34545,73168,9648029,5312461,
504391615,9.4,34549,73243,9648421,5317900,
504814446,9.4,34554,73940,9654021,5319691,
505171198,9.2,34554,73574,9650989,5323349,
505562888,9.2,34562,74228,9655521,5332419,
506446520,9.1,34562,73656,9650466,5323866,
506803241,9.1,34562,73571,9650670,5324640,
507160055,9,34562,73677,9649691,5324839,
507516870,8.9,34562,73608,9651329,5324496,
508005999,8.9,34568,74010,9652816,5333295,
508889334,8.8,34568,74794,9648260,5333282,
509246086,8.9,34568,73866,9651630,5332560,
509835965,8.9,34570,74316,9647765,5336083,
510192733,8.7,34570,74538,9652991,5335554,
510549501,8.7,34570,74428,9655383,5334352,
511443102,8.7,34570,74555,9653980,5340076,
511768666,8.7,34561,73166,9647291,5321846,
512125450,8.7,34561,73323,9650481,5320310,
512482311,8.7,34561,73512,9649724,5321354,
512971346,8.7,34566,74053,9657052,5331320,
513864731,8.7,34566,74305,9654204,5331463,
514190292,8.7,34559,73734,9648402,5321469,
514546967,8.7,34559,74049,9653782,5326656,
514903735,8.7,34559,74173,9650494,5323612,
515260519,8.7,34559,73493,9648358,5325090,
516153713,8.7,34559,73766,9651854,5327860,
516510465,8.7,34559,73708,9650329,5334326,
516867186,8.9,34559,74295,9659443,5348068,
517293627,9.4,34539,74618,9656862,5334502,
517619113,9.9,34526,74914,9652874,5335432,
518571949,11.4,34503,77323,9672468,5372921,
518897325,11.9,34459,75031,9656177,5313071,
519222812,12.4,34442,74954,9651721,5303009,
519548267,12.9,34424,74738,9649090,5296030,
520138490,13.7,34395,74821,9649271,5282907,
521025575,14.7,34376,76899,9655402,5299217,
521483375,15.2,34339,74159,9641141,5249079,
521875049,15.6,34325,74088,9636311,5239990,
522364256,15.9,34312,73903,9639759,5231393,
522721165,16.1,34306,74284,9636173,5229307,
523614437,16.6,34299,75655,9645711,5248269,
523939939,16.8,34282,73747,9639143,5219517,
524265488,17,34274,73759,9632267,5204978,
524622178,17.1,34274,74101,9632271,5212975,
524979133,17.2,34274,74786,9637116,5214151,
525831374,17.5,34264,74244,9635061,5210489,
526223063,17.5,34257,73954,9628131,5198766,
526747036,17.7,34255,74079,9631030,5202256,
527406681,17.9,34251,74139,9633808,5196952,
527763464,17.8,34251,73912,9634456,5202244,
528656221,17.9,34251,74380,9634491,5205879,
528981723,18.1,34243,73423,9629435,5189400,
529338491,18,34243,73691,9627030,5193540,
529695134,18.1,34243,73519,9630539,5192921,
530051886,18.1,34243,74055,9628990,5193111,
530944767,18.2,34243,74513,9630141,5190328,
531301535,18.2,34243,73549,9632452,5195648,
531724428,18.2,34238,73992,9631718,5191826,
532081243,18.2,34238,73647,9629527,5189204,
532437995,18.2,34238,73976,9632810,5187866,
533321564,18.3,34238,74064,9631678,5191457,
533678300,18.3,34238,74308,9632457,5184462,
534035052,18.2,34238,73975,9632864,5190923,
534426789,18.3,34237,74151,9628708,5187497,
534783713,18.2,34237,73896,9631103,5188837,
535666907,18.4,34237,74241,9631888,5190430,
536023643,18.2,34237,73533,9626940,5185819,
536380396,18.3,34237,73906,9632439,5191478,
536737179,18.3,34237,73911,9630959,5190430,
537093978,18.3,34237,73350,9629412,5188698,
537986781,18.3,34237,74104,9628671,5187901,
538343595,18.3,34237,73855,9634442,5189149,
538700332,18.4,34237,73528,9628809,5189883,
539255632,18.4,34237,74081,9630585,5187169,
539612510,18.4,34237,73704,9629326,5190959,
540495812,18.4,34237,73624,9629933,5186923,
540852627,18.4,34237,73982,9634035,5191863,
541209332,18.2,34237,73770,9630416,5190999,
541566162,18.4,34237,74221,9630583,5188545,
541922914,18.3,34237,74075,9630876,5188620,
542806545,18.4,34237,73547,9627963,5186712,
543163234,18.3,34237,73980,9631903,5187854,
543520065,18.4,34237,73523,9632920,5188990,
543876864,18.4,34237,73741,9630759,5187302,
544233584,18.4,34237,73226,9633714,5187145,
545126872,18.3,34237,73713,9631266,5188908,
545650749,18.4,34238,74033,9636125,5186659,
546007548,18.3,34238,73514,9629404,5184945,
546364144,18.4,34238,73680,9633258,5189691,
546721006,18.4,34238,73272,9634606,5193215,
547604418,18.3,34238,74307,9634848,5195351,
547961294,18.3,34238,74183,9635342,5198426,
548318203,18.4,34238,74399,9631273,5194096,
548675127,18.4,34238,73953,9632831,5199209,
549031848,18.4,34238,74362,9633383,5193676,
549915229,18.4,34238,74154,9632949,5198056,
550272011,18.4,34238,73982,9635548,5200213,
550628794,18.3,34238,74102,9633580,5199204,
550985312,18.4,34238,73881,9635166,5198572,
551342111,18.4,34238,73667,9633570,5194602,
552225617,18.4,34238,74085,9633489,5197316,
552582259,18.4,34238,74359,9634031,5197297,
552939105,18.4,34238,73847,9632190,5197661,
553295888,18.3,34238,74227,9634513,5191977,
553652656,18.4,34238,73919,9636892,5198509,
554536177,18.4,34238,73904,9634762,5197397,
554892944,18.4,34238,73832,9639611,5197166,
555249728,18.3,34238,74339,9634548,5193910,
555606526,18.4,34238,73903,9633878,5196942,
555963450,18.4,34238,73943,9637254,5197417,
556847144,18.4,34238,73740,9633429,5197943,
557203911,18.4,34238,73968,9636156,5197785,
557560569,18.3,34238,74235,9632208,5197833,
557917352,18.3,34238,73619,9639664,5193671,
558274276,18.3,34238,74455,9636168,5196151,
559158125,18.4,34238,74147,9638693,5198348,
559514877,18.4,34238,73975,9635242,5199578,
559871629,18.4,34238,73878,9634609,5200214,
560228459,18.3,34238,74443,9637576,5196166,
560783697,18.4,34238,74346,9635900,5195228,
561666921,18.4,34238,74376,9638418,5200614,
562090001,18.6,34233,74069,9633694,5191702,
562446800,18.5,34233,74296,9635377,5195065,
562803661,18.6,34233,74656,9636729,5200906,
563160554,18.7,34227,74314,9637006,5189224,
564043950,18.9,34227,74902,9639191,5203263,
564369513,19.1,34217,74047,9637790,5184366,
564726312,19.1,34217,74179,9628977,5189532,
565316347,19.2,34208,74113,9631694,5180266,
565906585,19.5,34204,73994,9633885,5182236,
566768434,19.7,34196,74257,9638192,5182034,
567125389,19.9,34189,74294,9636575,5172019,
567548438,20.1,34183,73502,9631029,5163803,
567905159,20.2,34183,74495,9629437,5171455,
568362912,20.4,34175,73927,9628935,5163349,
569214808,20.7,34167,74550,9630972,5167685,
569540247,20.9,34155,73873,9627632,5149387,
569897139,21,34155,74045,9628267,5151074,
570253813,21.2,34155,74552,9626941,5154141,
570610628,21.3,34148,74381,9626858,5146224,
571494071,21.8,34143,75209,9634644,5156698,
571885682,21.9,34134,74291,9625830,5149514,
572343466,22.1,34126,74322,9628772,5137751,
573003064,22.4,34114,73395,9626730,5117106,
573359863,22.5,34114,74341,9620748,5127557,
574221666,22.9,34106,74753,9623703,5135210,
574547135,23,34097,74316,9618079,5113627,
574970122,23.3,34092,74759,9624976,5114093,
575326952,23.4,34087,74126,9619706,5112415,
575816002,23.5,34080,73767,9617034,5103717,
576709258,23.9,34080,74982,9625406,5117243,
577034775,24.1,34067,74086,9615132,5095350,
577391542,24.2,34067,74711,9621819,5097765,
577748404,24.4,34062,74322,9615817,5097679,
578140000,24.5,34052,73489,9608046,5081979,
579023693,24.9,34052,74369,9613629,5094745,
579349241,25,34043,73946,9617766,5084199,
579706259,25.1,34038,73945,9610843,5079416,
580063011,25.2,34038,74398,9615765,5079331,
580555639,25.5,34034,74188,9615770,5078161,
581473848,25.9,34025,74411,9613963,5068251,
581830834,26.1,34019,74038,9607912,5062471,
582187711,26.2,34019,74589,9612406,5066762,
582579338,26.2,34011,73751,9606295,5058581,
582936028,26.4,34011,74312,9610424,5064735,
583885394,26.5,34006,73916,9604300,5051920,
584242270,26.6,34006,73880,9601029,5051862,
584599053,26.6,34006,73883,9611477,5052182,
584955696,26.6,34006,73710,9607830,5050789,
585312448,26.6,34006,73672,9608391,5049579,
586195751,26.4,34006,73212,9602800,5042555,
586521206,26.4,34014,73310,9607159,5056475,
586878052,26.4,34014,73558,9606066,5054194,
587367101,26.2,34020,73482,9608840,5058925,
587991949,26.1,34027,73814,9610317,5064004,
588885065,25.8,34027,72683,9612117,5052967,
589210457,25.7,34035,73342,9612694,5065672,
589567350,25.6,34035,73585,9608697,5059119,
589924242,25.4,34047,73894,9614441,5076488,
590281042,25.4,34047,74174,9615642,5074337,
591230689,25,34053,72550,9609673,5070144,
